birth_year,area,normalized_area,births,is_total,row_ok,source_file,meeting_date,table_date,k_year
2000,Crest View,Crest View,143,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Douglass,Douglass,46,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Eisenhower,Eisenhower,92,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Eldorado (K-5),Eldorado,61,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Emerald,Emerald,82,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Fireside,Fireside,54,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Flatirons,Flatirons,74,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Foothill,Foothill,85,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Gold Hill,Gold Hill,1,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Heatherwood,Heatherwood,47,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Jamestown,Jamestown,6,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Kohl,Kohl,58,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Lafayette,Lafayette,200,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Louisville,Louisville,76,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Mesa,Mesa,39,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Monarch (K-5),Monarch,69,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Nederland,Nederland,74,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Ryan,Ryan,124,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Sanchez,Sanchez,114,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Superior,Superior,117,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Unlocated,Unlocated,1,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Whittier,Whittier,141,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,BVSD,BVSD,2317,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,Boulder Total,Boulder Total,1047,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2000,E County Total,E County Total,1127,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Aspen Crk,Aspen Creek,62,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,BC-Creekside,BC-Creekside,9,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,BC-Mesa,BC-Mesa,17,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Bear Creek,Bear Creek,24,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Birch,Birch,86,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Coal Creek,Coal Creek,53,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Columbine,Columbine,171,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Creekside,Creekside,175,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Crest View,Crest View,128,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Douglass,Douglass,30,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Eisenhower,Eisenhower,73,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Eldorado (K-5),Eldorado,79,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Emerald,Emerald,73,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Fireside,Fireside,51,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Flatirons,Flatirons,80,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Foothill,Foothill,95,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Gold Hill,Gold Hill,1,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Heatherwood,Heatherwood,91,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Jamestown,Jamestown,7,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Kohl,Kohl,47,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Lafayette,Lafayette,235,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Louisville,Louisville,70,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Mesa,Mesa,19,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Monarch (K-5),Monarch,80,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Nederland,Nederland,83,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Ryan,Ryan,147,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Sanchez,Sanchez,104,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Superior,Superior,91,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Unlocated,Unlocated,3,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Whittier,Whittier,145,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,BVSD,BVSD,2329,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,Boulder Total,Boulder Total,1027,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2001,E County Total,E County Total,1129,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Aspen Crk,Aspen Creek,58,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,BC-Creekside,BC-Creekside,7,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,BC-Mesa,BC-Mesa,18,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Bear Creek,Bear Creek,13,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Birch,Birch,71,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Coal Creek,Coal Creek,54,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Columbine,Columbine,180,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Creekside,Creekside,179,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Crest View,Crest View,152,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Douglass,Douglass,29,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Eisenhower,Eisenhower,71,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Eldorado (K-5),Eldorado,82,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Emerald,Emerald,89,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Fireside,Fireside,59,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Flatirons,Flatirons,59,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Foothill,Foothill,90,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Gold Hill,Gold Hill,4,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Heatherwood,Heatherwood,57,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Jamestown,Jamestown,5,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Kohl,Kohl,63,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Lafayette,Lafayette,206,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Louisville,Louisville,80,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Mesa,Mesa,26,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Monarch (K-5),Monarch,66,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Nederland,Nederland,77,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Ryan,Ryan,145,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Sanchez,Sanchez,111,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Superior,Superior,74,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Unlocated,Unlocated,2,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Whittier,Whittier,133,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,BVSD,BVSD,2260,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,Boulder Total,Boulder Total,985,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2002,E County Total,E County Total,1105,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Aspen Crk,Aspen Creek,52,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,BC-Creekside,BC-Creekside,9,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,BC-Mesa,BC-Mesa,17,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Bear Creek,Bear Creek,19,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Birch,Birch,53,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Coal Creek,Coal Creek,74,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Columbine,Columbine,168,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Creekside,Creekside,160,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Crest View,Crest View,117,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Douglass,Douglass,51,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Eisenhower,Eisenhower,92,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Eldorado (K-5),Eldorado,82,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Emerald,Emerald,72,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Fireside,Fireside,44,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Flatirons,Flatirons,80,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Foothill,Foothill,120,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Gold Hill,Gold Hill,1,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Heatherwood,Heatherwood,70,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Jamestown,Jamestown,5,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Kohl,Kohl,59,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Lafayette,Lafayette,191,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Louisville,Louisville,69,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Mesa,Mesa,26,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Monarch (K-5),Monarch,45,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Nederland,Nederland,94,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Ryan,Ryan,117,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Sanchez,Sanchez,93,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Superior,Superior,96,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Unlocated,Unlocated,3,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Whittier,Whittier,142,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,BVSD,BVSD,2221,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,Boulder Total,Boulder Total,1020,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2003,E County Total,E County Total,1016,True,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Aspen Crk,Aspen Creek,57,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,BC-Creekside,BC-Creekside,7,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,BC-Mesa,BC-Mesa,26,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Bear Creek,Bear Creek,14,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Birch,Birch,58,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Coal Creek,Coal Creek,49,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Columbine,Columbine,175,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Creekside,Creekside,145,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Crest View,Crest View,150,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Douglass,Douglass,43,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Eisenhower,Eisenhower,74,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
2004,Eldorado (K-5),Eldorado,79,False,True,enrollment_update_births_by_elementary_attendance_area_2016-02-09.txt,2016-02-09,11/17/2015,
