png,y,x,conf,text
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,766,0.998,4277
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,938,0.998,28.5
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1010,0.999,4207
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1271,0.999,4108
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1477,0.996,27.4
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1552,0.999,3965
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1741,0.996,26.3
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1824,0.999,3917
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,1941,0.997,58%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,767,2033,0.999,26.0
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,278,0.984,"6,785"
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,614,0.959,64%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,696,0.999,29.1
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,860,0.998,63%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,1105,0.996,62%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,1202,0.998,28.1
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,1399,0.998,61%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,768,1664,0.998,58%
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,793,148,0.995,Average
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,794,1752,0.996,1.9
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,795,704,0.998,2.1
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,795,1210,0.997,2.0
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,795,1486,0.996,2.0
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,795,2042,0.997,1.9
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,796,442,0.995,3.3
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,796,948,0.998,2.0
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,821,73,0.967,No.in Advisory
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,824,725,0.998,5
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,824,1231,0.999,5
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,826,969,0.999,5
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,826,1508,0.999,6
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,826,1772,0.999,5
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,826,2062,0.996,6
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,852,37,0.994,No.inEngagement
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,857,729,0.954,1
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,937,45,0.991,"* Does not include capacity for schools not subject to LRAC criteria (Horizons, Gold Hill, and Jamestown)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,1140,77,0.995,BVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p17.png,1146,2085,1.0,17
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,63,49,0.973,Regional Enrollment Profile
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,228,1504,0.994,South Boulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,233,431,0.985,North Boulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,314,696,0.974,BVsDEnrollmentComposition
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,315,169,0.965,BVSDStudentsResiding inBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,318,1247,0.989,BVSDStudentsResidinginBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,318,1731,0.975,BVSDEnrollmentComposition
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,336,152,0.963,Year.2024SY|Level:Elementary|Region:NorthBoulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,336,663,0.954,Year.2024SY|Level:Elementary|Region:North Boulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,341,1231,0.978,Year.2024SY|Level:Elementary|Region:SouthBoulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,341,1702,0.969,Year.2024SY|Level:Elementary|Region:SouthBoulder
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,359,710,0.963,Unmatched Addresses
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,361,1743,0.936,Unmatched Addresses
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,368,1222,0.94,Out to Focus School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,370,136,0.94,Out to Focus School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,378,766,0.998,0%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,381,1795,0.997,0%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,383,1263,0.994,19%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,384,179,0.992,21%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,389,760,0.908,(N=4)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,394,1791,0.886,(N=2)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,396,1254,0.945,(N=320)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,398,171,0.962,(N=508)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,406,601,0.985,OEfromWithinDistrict
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,422,652,0.975,33%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,434,642,0.535,(52L=N)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,444,1900,0.97,Attending Own Neighborhood School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,459,1979,0.994,44%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,471,1972,0.971,"(N=1,060)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,481,308,0.996,2024-25
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,481,819,0.996,2024-25
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,481,1374,0.994,2024-25
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,481,1843,0.994,2024-25
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,495,290,0.976,Total Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,495,799,0.965,Total Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,495,1357,0.956,Total Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,495,1824,0.975,Total Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,508,1348,0.967,Residingin BVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,508,1819,0.896,Enrolled in BVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,509,280,0.963,Residingin BVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,509,793,0.935,Enrolled in BVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,510,1183,0.975,Out toDifferent
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,514,1636,0.97,OEfrom WithinDistrict
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,523,315,0.973,"2,447"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,523,1384,0.992,"1,664"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,523,1852,0.985,"2,415"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,524,827,0.984,"2,221"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,524,1165,0.976,Neighborhood School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,529,1682,0.992,51%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,538,1210,0.996,12%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,540,369,0.966,Attending OwnNeighborhood School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,541,1669,0.958,"(N=1,235)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,543,101,0.966,Out toDifferent
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,551,1203,0.907,(66L=N)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,555,462,0.998,58%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,558,1431,0.964,Attending Own Neighborhood School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,559,83,0.977,Neighborhood School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,559,878,0.993,AttendingOwnNeighborhoodSchool
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,566,445,0.937,"(N=1,424)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,568,1179,0.97,Out to Charter School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,573,133,0.997,18%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,573,1515,0.997,64%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,576,604,0.99,OEfromOut-of-District
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,577,972,0.998,64%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,585,1227,0.993,5%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,585,1501,0.974,"(N=1,060)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,587,123,0.989,(N=437)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,588,956,0.929,"(N=1,424)"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,592,661,0.996,3%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,597,1219,0.85,(S8=N)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,605,651,0.963,(N=60)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,608,132,0.957,Out to Charter School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,611,1894,0.969,OEfromOut-of-District
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,623,184,0.994,3%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,626,1943,0.994,5%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,635,175,0.975,(N=78)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,638,1932,0.751,(8LL=N)
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,664,1701,0.975,Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,665,1232,0.979,Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,667,152,0.983,Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,670,665,0.986,Students
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,678,1230,0.968,Residing
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,679,1171,0.991,School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,680,1642,0.983,School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,681,1702,0.979,Enrolled
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,682,151,0.995,Residing
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,683,87,0.989,School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,685,599,0.984,School
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,686,664,0.983,Enrolled
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,694,1231,0.963,inBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,695,1173,0.993,Year
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,695,1702,0.985,inBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,696,1642,0.992,Year
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,699,152,0.972,inBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,700,88,0.936,Year
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,700,665,0.98,inBVSD
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,701,600,0.972,Year
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,713,1359,0.998,64%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,714,1801,0.958,45%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,716,1461,0.852,17%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,716,1500,0.867,20%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,716,1936,0.865,57%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,718,282,0.986,61%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,719,799,0.837,67%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,719,937,0.919,30%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,720,391,0.899,15%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,720,443,0.988,20%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,720,1173,0.997,2023SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,720,1231,0.982,"1,723"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,721,1642,0.997,2023SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,721,1698,0.945,"2,443"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,726,88,0.997,2023SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,726,151,0.981,"2,506"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,727,599,0.997,2023SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,728,665,0.988,"2,282"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,728,1355,0.924,"1,109"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,729,1461,0.999,188
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,729,1502,0.997,336
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,730,1801,0.984,"1,109"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,730,1936,0.977,"1,241"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,734,281,0.983,"1,528"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,734,394,0.998,384
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,734,444,0.996,512
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,734,941,0.989,681
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,736,798,0.983,"1,528"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,751,1366,0.998,68%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,752,1806,0.997,48%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,753,1510,0.998,18%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,754,1477,0.998,9%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,754,1948,0.998,49%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,757,287,0.999,62%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,758,952,0.999,29%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,758,1173,0.998,2022SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,759,403,0.971,14%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,759,452,0.999,20%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,759,806,0.998,68%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,760,1232,0.99,"1,776"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,762,1643,0.997,2022SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,762,1702,0.981,"2,531"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,765,88,0.997,2022SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,765,151,0.98,"2,612"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,766,599,0.996,2022SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,767,665,0.986,"2,382"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,767,1365,0.991,"1,210"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,767,1477,0.998,157
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,767,1511,0.997,326
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,768,1805,0.991,"1,210"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,768,1946,0.943,"1,234"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,772,802,0.978,"1,624"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,772,953,0.991,694
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,773,287,0.989,"1,624"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,773,405,0.998,364
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,773,454,0.998,533
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,789,1366,0.998,68%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,790,1807,0.997,49%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,790,1947,0.997,48%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,791,1478,0.996,8%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,791,1511,0.997,19%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,794,289,0.999,63%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,796,807,0.999,69%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,796,1230,0.98,"1,809"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,797,956,0.998,29%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,797,1173,0.997,2021SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,797,1642,0.997,2021SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,798,405,0.914,13%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,798,456,0.993,20%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,798,1702,0.98,"2,526"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,804,599,0.996,2021SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,804,663,0.98,"2,417"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,804,1364,0.979,"1,230"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,804,1515,0.998,344
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,805,152,0.988,"2,636"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,805,1480,0.997,151
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,806,89,0.997,2021SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,806,1807,0.985,"1,230"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,806,1947,0.985,"1,212"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,810,289,0.985,"1,661"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,810,405,0.995,347
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,810,456,0.998,538
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,811,805,0.963,"1,661"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,811,957,0.998,697
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,828,1364,0.999,66%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,828,1805,0.996,47%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,829,1472,0.973,%8
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,830,1509,0.997,22%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,830,1946,0.998,50%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,834,291,0.755,61%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,834,458,0.998,22%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,836,956,0.998,28%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,405,0.895,13%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,809,0.998,69%
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,1174,0.998,2020SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,1234,0.989,"1,803"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,1643,0.945,2020 SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,837,1702,0.981,"2,507"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,842,1362,0.978,"1,182"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,843,599,0.996,2020SY
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,843,664,0.985,"2,412"
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,843,1472,0.994,144
data/raw/bvsd/page_renders/worksession_2025-10-21_p18.png,843,1512,0.997,392
