october_year,source_file,meeting_date,page,projection_date,headcount_date,level,school,asterisk,planning_projection,funded_headcount,difference,pct_difference,is_total,check_ok
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,General Fund Senior Total,False,9469,9459,-10,-0.1,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,high,Charter Fund Senior Total,False,773,786,13,1.7,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,secondary,TOTAL SECONDARY,False,17557,17525,-32,-0.2,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,district,GRAND TOTAL,False,30326,30201,-125,-0.4,True,True
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,district,General Fund Grand Total,False,27988,27853,,,True,False
2018,enrollment_update_compare_projection_to_head_count_2018-12-11.txt,2018-12-11,2,4/10/2018,10/3/2018,district,Charter Fund Grand Total,False,2338,2348,,,True,False
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,ASPEN CREEK K-5,False,438,415,-23,-5.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,BEAR CREEK,False,412,400,-12,-2.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,BIRCH,False,351,345,-6,-1.7,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,BCSIS,False,303,307,4,1.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,BOULDER UNIVERSAL,False,0,2,2,,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,COAL CREEK,False,418,389,-29,-6.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,COLUMBINE,False,434,450,16,3.7,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,CREEKSIDE,False,303,336,33,10.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,CREST VIEW,False,576,537,-39,-6.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,DOUGLASS,False,363,381,18,5.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,EISENHOWER,False,400,402,2,0.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,ELDORADO K-5,False,376,379,3,0.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,EMERALD,False,393,374,-19,-4.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,FIRESIDE,False,404,437,33,8.2,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,FLATIRONS,False,212,211,-1,-0.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,FOOTHILL,False,428,456,28,6.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,GOLD HILL,False,20,21,1,5.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,HALCYON,True,7,0,-7,-100.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,HEATHERWOOD,False,275,268,-7,-2.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,HIGH PEAKS,False,285,296,11,3.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,HORIZONS ALTERN.,False,233,230,-3,-1.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,JAMESTOWN,False,17,20,3,17.6,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,KOHL,False,382,356,-26,-6.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,LAFAYETTE,False,437,472,35,8.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,LOUISVILLE,False,555,516,-39,-7.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,MEADOWLARK K-5,False,481,462,-19,-4.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,MESA,False,249,261,12,4.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,MONARCH K-5,False,338,348,10,3.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,MONTESSORI SCHOOL,False,252,252,0,0.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,NEDERLAND,False,248,227,-21,-8.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,PEAK TO PEAK K-5,False,450,453,3,0.7,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,PIONEER,False,440,434,-6,-1.4,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,RYAN,False,473,498,25,5.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,SANCHEZ,False,326,303,-23,-7.1,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,SUPERIOR,False,422,434,12,2.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,UNIVERSITY HILL,False,422,416,-6,-1.4,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,WHITTIER,False,408,378,-30,-7.4,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,TOTAL ELEMENTARY,False,12531,12466,-65,-0.5,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,General Fund Elem Total,False,11848,11783,-65,-0.5,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,1,4/15/2019,10/2/2019,elementary,Charter Fund Elem Total,False,683,683,0,0.0,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,ANGEVINE,False,713,687,-26,-3.6,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,ASPEN CREEK 6-8,False,411,408,-3,-0.7,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,BOULDER UNIVERSAL,False,17,18,1,5.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,BROOMFIELD HEIGHTS,False,604,563,-41,-6.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,CASEY,False,658,635,-23,-3.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,CENTENNIAL,False,650,635,-15,-2.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,ELDORADO 6-8,False,443,436,-7,-1.6,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,HALCYON 6-8,True,4,0,-4,-100.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,HORIZONS ALTERN.,False,115,118,3,2.6,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,JUSTICE HIGH 6-8,False,3,10,7,233.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,LOUISVILLE,False,673,653,-20,-3.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,MANHATTAN,False,546,540,-6,-1.1,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,MEADOWLARK 6-8,False,205,185,-20,-9.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,MONARCH 6-8,False,384,373,-11,-2.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,NEDERLAND 6-8,False,119,114,-5,-4.2,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,PEAK TO PEAK 6-8,False,406,406,0,0.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,PLATT,False,519,532,13,2.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,SOUTHERN HILLS,False,536,530,-6,-1.1,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,SUMMIT,False,358,359,1,0.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,TOTAL MIDDLE,False,7364,7202,-162,-2.2,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,General Fund Middle Total,False,6482,6309,-173,-2.7,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,middle,Charter Fund Middle Total,False,882,893,11,1.2,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,ARAPAHOE RIDGE,False,140,142,2,1.4,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,BOULDER,False,2118,2134,16,0.8,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,BOULDER PREP,False,95,106,11,11.6,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,BOULDER UNIVERSAL,False,42,55,13,31.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,BROOMFIELD,False,1599,1552,-47,-2.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,CENTAURUS,False,1406,1439,33,2.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,FAIRVIEW,False,2144,2124,-20,-0.9,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,HALCYON 9-12,True,8,0,-8,-100.0,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,JUSTICE HIGH 9-12,False,86,87,1,1.2,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,MONARCH,False,1630,1654,24,1.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,NEDERLAND,False,127,106,-21,-16.5,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,NEW VISTA,False,331,324,-7,-2.1,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,PEAK TO PEAK 9-12,False,589,591,2,0.3,False,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,TOTAL SENIOR,False,10315,10314,-1,0.0,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,General Fund Senior Total,False,9545,9530,-15,-0.2,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,high,Charter Fund Senior Total,False,770,784,14,1.8,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,secondary,TOTAL SECONDARY,False,17679,17516,-163,-0.9,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,district,GRAND TOTAL,False,30210,29982,-228,-0.8,True,True
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,district,General Fund Grand Total,False,27875,27622,,,True,False
2019,enrollment_update_06_compare_projection_to_head_count_2019-12-10.txt,2019-12-10,2,4/15/2019,10/2/2019,district,Charter Fund Grand Total,False,2335,2360,,,True,False
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,ASPEN CREEK K-5,False,362,359,-3,-0.8,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,BEAR CREEK,False,335,345,10,3.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,BIRCH,False,311,305,-6,-1.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,BCSIS,False,298,285,-13,-4.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,BOULDER UNIVERSAL,False,72,89,17,23.6,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,BU LINK,False,78,100,22,28.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,COAL CREEK,False,347,371,24,6.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,COLUMBINE,False,382,354,-28,-7.3,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,CREEKSIDE,False,344,299,-45,-13.1,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,CREST VIEW,False,473,444,-29,-6.1,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,DOUGLASS,False,311,288,-23,-7.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,EISENHOWER,False,378,345,-33,-8.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,ELDORADO K-5,False,340,289,-51,-15.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,EMERALD,False,371,337,-34,-9.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,FIRESIDE,False,409,413,4,1.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,FLATIRONS,False,179,181,2,1.1,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,FOOTHILL,False,426,431,5,1.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,GOLD HILL,False,21,17,-4,-19.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,HALCYON,True,3,0,-3,-100.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,HEATHERWOOD,False,225,235,10,4.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,HIGH PEAKS,False,293,255,-38,-13.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,HORIZONS ALTERN.,False,233,232,-1,-0.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,JAMESTOWN,False,17,20,3,17.6,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,KOHL,False,312,288,-24,-7.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,LAFAYETTE,False,429,446,17,4.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,LOUISVILLE,False,452,446,-6,-1.3,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,MEADOWLARK K-5,False,488,444,-44,-9.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,MESA,False,240,247,7,2.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,MONARCH K-5,False,334,286,-48,-14.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,MONTESSORI SCHOOL,False,228,211,-17,-7.5,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,NEDERLAND,False,188,179,-9,-4.8,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,PEAK TO PEAK K-5,False,450,453,3,0.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,PIONEER,False,424,426,2,0.5,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,RYAN,False,478,446,-32,-6.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,SANCHEZ,False,259,285,26,10.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,SUPERIOR,False,431,452,21,4.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,UNIVERSITY HILL,False,407,395,-12,-2.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,WHITTIER,False,329,323,-6,-1.8,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,TOTAL ELEMENTARY,False,11657,11321,-336,-2.9,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,General Fund Elem Total,False,10974,10636,-338,-3.1,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,1,3/4/2021,10/2/2021,elementary,Charter Fund Elem Total,False,683,685,2,0.3,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,ANGEVINE,False,644,647,3,0.5,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,ASPEN CREEK 6-8,False,373,333,-40,-10.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,BOULDER UNIVERSAL,False,71,74,3,4.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,BU LINK,False,68,59,-9,-13.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,BROOMFIELD HEIGHTS,False,524,506,-18,-3.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,CASEY,False,559,495,-64,-11.4,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,CENTENNIAL,False,573,589,16,2.8,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,ELDORADO 6-8,False,360,343,-17,-4.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,HALCYON 6-8,True,6,0,-6,-100.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,HORIZONS ALTERN.,False,115,116,1,0.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,JUSTICE HIGH 6-8,False,3,0,-3,-100.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,LOUISVILLE,False,592,588,-4,-0.7,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,MANHATTAN,False,487,427,-60,-12.3,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,MEADOWLARK 6-8,False,189,167,-22,-11.6,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,MONARCH 6-8,False,378,362,-16,-4.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,NEDERLAND 6-8,False,97,105,8,8.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,PEAK TO PEAK 6-8,False,406,405,-1,-0.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,PLATT,False,490,451,-39,-8.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,SOUTHERN HILLS,False,505,478,-27,-5.3,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,SUMMIT,False,354,356,2,0.6,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,TOTAL MIDDLE,False,6794,6501,-293,-4.3,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,General Fund Middle Total,False,5916,5624,-292,-4.9,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,middle,Charter Fund Middle Total,False,878,877,-1,-0.1,True,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,ARAPAHOE RIDGE,False,105,129,24,22.9,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,BOULDER,False,2078,2124,46,2.2,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,BOULDER PREP,False,95,97,2,2.1,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,BOULDER UNIVERSAL,False,144,203,59,41.0,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,BROOMFIELD,False,1539,1597,58,3.8,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,CENTAURUS,False,1558,1566,8,0.5,False,True
2021,enrollment_update_06_compare_projection_to_head_count_2021-12-14.txt,2021-12-14,2,3/4/2021,10/2/2021,high,FAIRVIEW,False,2034,1967,-67,-3.3,False,True
