Vintage 2024 Prepared October 2025,,,,,,,,,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,householdpopulation,groupquarterspopulation,householdsize,totalhousingunits,occupiedhousingunits,vacanthousingunits,vacancyrate,hpthuratio,countyplace
3184,85,53120,Naturita,2013,514,514,0,2.15,264,239,25,9.4,1.95,8553120
3185,85,53120,Naturita,2014,512,512,0,2.15,264,239,25,9.61,1.94,8553120
3186,85,53120,Naturita,2015,510,510,0,2.14,264,238,26,9.82,1.93,8553120
3187,85,53120,Naturita,2016,507,507,0,2.14,264,237,27,10.16,1.92,8553120
3188,85,53120,Naturita,2017,504,504,0,2.14,264,236,28,10.53,1.91,8553120
3189,85,53120,Naturita,2018,494,494,0,2.13,261,232,29,11.15,1.89,8553120
3190,85,53120,Naturita,2019,488,488,0,2.13,260,229,31,11.92,1.88,8553120
3191,85,53120,Naturita,2020,484,484,0,2.12,260,228,32,12.31,1.86,8553120
3192,85,53120,Naturita,2021,483,483,0,2.11,261,229,32,12.26,1.85,8553120
3193,85,53120,Naturita,2022,484,484,0,2.1,263,231,32,12.17,1.84,8553120
3194,85,53120,Naturita,2023,482,482,0,2.08,264,232,32,12.12,1.83,8553120
3195,85,53120,Naturita,2024,484,484,0,2.09,265,232,33,12.45,1.83,8553120
3196,13,53175,Nederland,2010,1447,1442,5,2.19,749,658,91,12.15,1.93,1353175
3197,13,53175,Nederland,2011,1472,1467,5,2.19,746,669,77,10.27,1.97,1353175
3198,13,53175,Nederland,2012,1503,1498,5,2.19,742,684,58,7.84,2.02,1353175
3199,13,53175,Nederland,2013,1514,1509,6,2.19,739,689,50,6.72,2.04,1353175
3200,13,53175,Nederland,2014,1518,1513,6,2.19,743,691,52,6.97,2.04,1353175
3201,13,53175,Nederland,2015,1550,1544,6,2.19,744,706,38,5.11,2.08,1353175
3202,13,53175,Nederland,2016,1568,1562,6,2.19,750,715,35,4.71,2.08,1353175
3203,13,53175,Nederland,2017,1555,1548,6,2.18,758,709,49,6.41,2.04,1353175
3204,13,53175,Nederland,2018,1553,1546,7,2.18,762,709,53,6.9,2.03,1353175
3205,13,53175,Nederland,2019,1496,1489,7,2.18,768,684,84,10.94,1.94,1353175
3206,13,53175,Nederland,2020,1477,1470,7,2.16,772,680,92,11.92,1.9,1353175
3207,13,53175,Nederland,2021,1454,1447,7,2.13,772,680,92,11.92,1.87,1353175
3208,13,53175,Nederland,2022,1451,1444,7,2.11,776,684,92,11.86,1.86,1353175
3209,13,53175,Nederland,2023,1435,1428,7,2.09,776,684,92,11.86,1.84,1353175
3210,13,53175,Nederland,2024,1417,1410,7,2.06,778,685,93,11.95,1.81,1353175
3211,45,53395,New Castle,2010,4497,4497,0,2.96,1668,1518,150,8.96,2.7,4553395
3212,45,53395,New Castle,2011,4400,4400,0,2.86,1669,1539,130,7.76,2.64,4553395
3213,45,53395,New Castle,2012,4382,4382,0,2.84,1669,1542,127,7.6,2.63,4553395
3214,45,53395,New Castle,2013,4371,4371,0,2.83,1669,1547,122,7.33,2.62,4553395
3215,45,53395,New Castle,2014,4394,4394,0,2.81,1683,1564,119,7.07,2.61,4553395
3216,45,53395,New Castle,2015,4413,4413,0,2.79,1695,1580,115,6.79,2.6,4553395
3217,45,53395,New Castle,2016,4451,4451,0,2.78,1712,1603,109,6.36,2.6,4553395
3218,45,53395,New Castle,2017,4523,4523,0,2.76,1742,1639,103,5.92,2.6,4553395
3219,45,53395,New Castle,2018,4710,4710,0,2.74,1815,1717,98,5.41,2.6,4553395
3220,45,53395,New Castle,2019,4896,4896,0,2.73,1889,1796,93,4.92,2.59,4553395
3221,45,53395,New Castle,2020,4929,4929,0,2.71,1895,1818,77,4.06,2.6,4553395
3222,45,53395,New Castle,2021,4929,4929,0,2.7,1903,1826,77,4.05,2.59,4553395
3223,45,53395,New Castle,2022,4928,4928,0,2.66,1929,1851,78,4.04,2.55,4553395
3224,45,53395,New Castle,2023,4954,4954,0,2.66,1943,1864,79,4.07,2.55,4553395
3225,45,53395,New Castle,2024,4981,4981,0,2.65,1957,1877,80,4.09,2.55,4553395
3226,1,54330,Northglenn (Part),2010,35883,35754,129,2.64,14263,13524,739,5.18,2.51,154330
3227,1,54330,Northglenn (Part),2011,36390,36260,130,2.65,14280,13675,605,4.24,2.54,154330
3228,1,54330,Northglenn (Part),2012,36837,36706,130,2.66,14296,13804,492,3.44,2.57,154330
3229,1,54330,Northglenn (Part),2013,37311,37180,131,2.67,14313,13942,371,2.59,2.6,154330
3230,1,54330,Northglenn (Part),2014,38341,38210,131,2.67,14553,14287,266,1.83,2.63,154330
3231,1,54330,Northglenn (Part),2015,38651,38519,132,2.68,14508,14363,145,1,2.66,154330
3232,1,54330,Northglenn (Part),2016,38905,38772,132,2.69,14523,14417,106,0.73,2.67,154330
3233,1,54330,Northglenn (Part),2017,38735,38601,133,2.7,14539,14315,224,1.54,2.65,154330
3234,1,54330,Northglenn (Part),2018,38629,38495,134,2.7,14562,14243,319,2.19,2.64,154330
3235,1,54330,Northglenn (Part),2019,38286,38152,134,2.71,14578,14085,493,3.38,2.62,154330
3236,1,54330,Northglenn (Part),2020,37980,37744,236,2.71,14601,13951,650,4.45,2.59,154330
3237,1,54330,Northglenn (Part),2021,37693,37442,251,2.68,14601,13951,650,4.45,2.56,154330
3238,1,54330,Northglenn (Part),2022,37542,37289,253,2.66,14648,13996,652,4.45,2.55,154330
3239,1,54330,Northglenn (Part),2023,37783,37548,235,2.65,14811,14152,659,4.45,2.54,154330
3240,1,54330,Northglenn (Part),2024,37804,37556,248,2.64,14872,14210,662,4.45,2.53,154330
3241,123,54330,Northglenn (Part),2010,12,12,0,1.5,11,8,3,27.27,1.09,12354330
3242,123,54330,Northglenn (Part),2011,14,14,0,1.66,11,8,3,22.82,1.27,12354330
3243,123,54330,Northglenn (Part),2012,15,15,0,1.83,10,8,2,18.41,1.5,12354330
3244,123,54330,Northglenn (Part),2013,17,17,0,1.99,10,9,1,14.65,1.7,12354330
3245,123,54330,Northglenn (Part),2014,19,19,0,2.15,10,9,1,10.99,1.9,12354330
3246,123,54330,Northglenn (Part),2015,21,21,0,2.31,10,9,1,8.16,2.1,12354330
3247,123,54330,Northglenn (Part),2016,21,21,0,2.48,9,8,1,6.14,2.33,12354330
3248,123,54330,Northglenn (Part),2017,23,23,0,2.64,9,9,0,4.46,2.56,12354330
3249,123,54330,Northglenn (Part),2018,24,24,0,2.8,9,9,0,3.57,2.67,12354330
3250,123,54330,Northglenn (Part),2019,23,23,0,2.88,8,8,0,0,2.88,12354330
3251,123,54330,Northglenn (Part),2020,25,25,0,3.13,8,8,0,0,3.13,12354330
3252,123,54330,Northglenn (Part),2021,25,25,0,3.13,8,8,0,0,3.13,12354330
3253,123,54330,Northglenn (Part),2022,25,25,0,3.13,8,8,0,0,3.13,12354330
3254,123,54330,Northglenn (Part),2023,25,25,0,3.13,8,8,0,0,3.13,12354330
3255,123,54330,Northglenn (Part),2024,25,25,0,3.13,8,8,0,0,3.13,12354330
3256,999,54330,Northglenn (Total),2010,35895,35766,129,2.64,14274,13532,742,5.2,2.51,99954330
3257,999,54330,Northglenn (Total),2011,36404,36274,130,2.65,14291,13684,607,4.25,2.54,99954330
3258,999,54330,Northglenn (Total),2012,36851,36721,130,2.66,14306,13812,494,3.45,2.57,99954330
3259,999,54330,Northglenn (Total),2013,37328,37197,131,2.67,14323,13950,373,2.6,2.6,99954330
3260,999,54330,Northglenn (Total),2014,38361,38229,131,2.67,14563,14296,267,1.83,2.63,99954330
3261,999,54330,Northglenn (Total),2015,38672,38540,132,2.68,14518,14373,145,1,2.65,99954330
3262,999,54330,Northglenn (Total),2016,38926,38793,132,2.69,14532,14425,107,0.74,2.67,99954330
3263,999,54330,Northglenn (Total),2017,38757,38624,133,2.7,14548,14324,224,1.54,2.65,99954330
3264,999,54330,Northglenn (Total),2018,38653,38520,134,2.7,14571,14252,319,2.19,2.64,99954330
3265,999,54330,Northglenn (Total),2019,38309,38175,134,2.71,14586,14093,493,3.38,2.62,99954330
3266,999,54330,Northglenn (Total),2020,38005,37769,236,2.71,14609,13959,650,4.45,2.59,99954330
3267,999,54330,Northglenn (Total),2021,37718,37467,251,2.68,14609,13959,650,4.45,2.56,99954330
3268,999,54330,Northglenn (Total),2022,37567,37314,253,2.66,14656,14004,652,4.45,2.55,99954330
3269,999,54330,Northglenn (Total),2023,37808,37573,235,2.65,14819,14160,659,4.45,2.54,99954330
3270,999,54330,Northglenn (Total),2024,37829,37581,248,2.64,14880,14218,662,4.45,2.53,99954330
3271,113,54880,Norwood,2010,517,517,0,2.55,236,203,33,14,2.19,11354880
3272,113,54880,Norwood,2011,492,492,0,2.39,236,206,30,12.89,2.08,11354880
3273,113,54880,Norwood,2012,493,493,0,2.39,236,206,30,12.71,2.09,11354880
3274,113,54880,Norwood,2013,494,494,0,2.4,236,206,30,12.53,2.09,11354880
3275,113,54880,Norwood,2014,502,502,0,2.4,239,209,30,12.36,2.1,11354880
3276,113,54880,Norwood,2015,506,506,0,2.39,241,211,30,12.27,2.1,11354880
3277,113,54880,Norwood,2016,509,509,0,2.39,242,213,29,12.11,2.1,11354880
3278,113,54880,Norwood,2017,515,515,0,2.39,244,215,29,11.95,2.11,11354880
3279,113,54880,Norwood,2018,521,521,0,2.39,247,218,29,11.83,2.11,11354880
3280,113,54880,Norwood,2019,529,529,0,2.39,250,221,29,11.6,2.12,11354880
3281,113,54880,Norwood,2020,536,536,0,2.39,253,224,29,11.46,2.12,11354880
3282,113,54880,Norwood,2021,537,537,0,2.39,254,225,29,11.42,2.11,11354880
3283,113,54880,Norwood,2022,575,575,0,2.34,278,246,32,11.51,2.07,11354880
3284,113,54880,Norwood,2023,567,567,0,2.27,282,250,32,11.35,2.01,11354880
3285,113,54880,Norwood,2024,560,560,0,2.24,283,250,33,11.66,1.98,11354880
3286,85,54935,Nucla,2010,707,707,0,2.85,298,248,50,16.89,2.37,8554935
3287,85,54935,Nucla,2011,636,636,0,2.3,299,277,22,7.43,2.13,8554935
3288,85,54935,Nucla,2012,635,635,0,2.27,302,279,23,7.52,2.1,8554935
3289,85,54935,Nucla,2013,627,627,0,2.25,302,279,23,7.55,2.08,8554935
3290,85,54935,Nucla,2014,628,628,0,2.22,306,283,23,7.6,2.05,8554935
3291,85,54935,Nucla,2015,621,621,0,2.2,306,283,23,7.64,2.03,8554935
3292,85,54935,Nucla,2016,613,613,0,2.17,306,282,24,7.76,2,8554935
3293,85,54935,Nucla,2017,609,609,0,2.15,308,284,24,7.87,1.98,8554935
3294,85,54935,Nucla,2018,601,601,0,2.12,308,283,25,8.13,1.95,8554935
3295,85,54935,Nucla,2019,592,592,0,2.1,308,282,26,8.44,1.92,8554935
3296,85,54935,Nucla,2020,583,583,0,2.07,308,282,26,8.44,1.89,8554935
3297,85,54935,Nucla,2021,582,582,0,2.06,309,283,26,8.41,1.88,8554935
3298,85,54935,Nucla,2022,581,581,0,2.05,310,284,26,8.39,1.87,8554935
3299,85,54935,Nucla,2023,579,579,0,2.03,311,285,26,8.36,1.86,8554935
3300,85,54935,Nucla,2024,581,581,0,2.03,312,286,26,8.33,1.86,8554935
3301,123,55045,Nunn,2010,417,417,0,2.51,197,166,31,15.74,2.12,12355045
3302,123,55045,Nunn,2011,429,429,0,2.52,197,170,27,13.71,2.18,12355045
3303,123,55045,Nunn,2012,439,439,0,2.53,196,173,23,11.61,2.24,12355045
3304,123,55045,Nunn,2013,454,454,0,2.54,198,179,19,9.8,2.29,12355045
3305,123,55045,Nunn,2014,463,463,0,2.55,197,181,16,7.91,2.35,12355045
3306,123,55045,Nunn,2015,474,474,0,2.56,198,185,13,6.46,2.39,12355045
3307,123,55045,Nunn,2016,483,483,0,2.57,199,188,11,5.52,2.43,12355045
3308,123,55045,Nunn,2017,491,491,0,2.58,200,190,10,4.8,2.46,12355045
3309,123,55045,Nunn,2018,494,494,0,2.59,201,191,10,5.13,2.46,12355045
3310,123,55045,Nunn,2019,502,502,0,2.6,205,193,12,5.85,2.45,12355045
3311,123,55045,Nunn,2020,504,504,0,2.61,205,193,12,5.85,2.46,12355045
3312,123,55045,Nunn,2021,512,512,0,2.59,210,198,12,5.71,2.44,12355045
3313,123,55045,Nunn,2022,524,524,0,2.59,215,202,13,6.05,2.44,12355045
3314,123,55045,Nunn,2023,531,531,0,2.58,219,206,13,5.94,2.42,12355045
3315,123,55045,Nunn,2024,531,531,0,2.57,220,207,13,5.91,2.41,12355045
3316,107,55155,Oak Creek,2010,882,882,0,2.4,479,367,112,23.29,1.84,10755155
3317,107,55155,Oak Creek,2011,847,847,0,2.24,480,379,101,21.03,1.76,10755155
3318,107,55155,Oak Creek,2012,849,849,0,2.22,480,382,98,20.36,1.77,10755155
3319,107,55155,Oak Creek,2013,848,848,0,2.2,479,385,94,19.69,1.77,10755155
3320,107,55155,Oak Creek,2014,848,848,0,2.19,478,387,91,19.01,1.77,10755155
3321,107,55155,Oak Creek,2015,849,849,0,2.17,478,390,88,18.34,1.78,10755155
3322,107,55155,Oak Creek,2016,846,846,0,2.16,476,392,84,17.66,1.78,10755155
3323,107,55155,Oak Creek,2017,855,855,0,2.14,480,398,82,16.98,1.78,10755155
3324,107,55155,Oak Creek,2018,863,863,0,2.13,484,405,79,16.28,1.78,10755155
3325,107,55155,Oak Creek,2019,873,873,0,2.11,489,413,76,15.54,1.79,10755155
3326,107,55155,Oak Creek,2020,886,886,0,2.09,495,423,72,14.55,1.79,10755155
3327,107,55155,Oak Creek,2021,868,868,0,2.1,484,414,70,14.46,1.79,10755155
3328,107,55155,Oak Creek,2022,865,865,0,2.06,492,420,72,14.63,1.76,10755155
3329,107,55155,Oak Creek,2023,862,862,0,2.03,496,424,72,14.52,1.74,10755155
3330,107,55155,Oak Creek,2024,841,841,0,1.97,498,426,72,14.46,1.69,10755155
3331,85,55540,Olathe,2010,1838,1770,68,3.15,609,562,47,7.73,2.91,8555540
3332,85,55540,Olathe,2011,1846,1777,69,3.03,609,587,22,3.66,2.92,8555540
3333,85,55540,Olathe,2012,1840,1769,71,3.03,609,585,24,4,2.9,8555540
3334,85,55540,Olathe,2013,1833,1761,72,3.02,609,582,27,4.35,2.89,8555540
3335,85,55540,Olathe,2014,1826,1752,74,3.02,609,580,29,4.76,2.88,8555540
3336,85,55540,Olathe,2015,1817,1742,75,3.02,609,577,32,5.21,2.86,8555540
3337,85,55540,Olathe,2016,1806,1729,77,3.01,609,574,35,5.79,2.84,8555540
3338,85,55540,Olathe,2017,1794,1716,78,3.01,609,570,39,6.46,2.82,8555540
3339,85,55540,Olathe,2018,1799,1719,80,3.01,617,571,46,7.38,2.79,8555540
3340,85,55540,Olathe,2019,1778,1697,81,3.01,617,564,53,8.59,2.75,8555540
3341,85,55540,Olathe,2020,2015,1674,341,3,617,558,59,9.56,2.71,8555540
3342,85,55540,Olathe,2021,1989,1663,326,2.98,617,558,59,9.56,2.7,8555540
3343,85,55540,Olathe,2022,1983,1657,326,2.96,618,559,59,9.55,2.68,8555540
3344,85,55540,Olathe,2023,1977,1649,328,2.94,619,560,59,9.53,2.66,8555540
3345,85,55540,Olathe,2024,1976,1648,328,2.94,619,560,59,9.53,2.66,8555540
3346,25,55705,Olney Springs,2010,347,347,0,2.63,156,132,24,15.53,2.22,2555705
3347,25,55705,Olney Springs,2011,350,350,0,2.54,156,138,18,11.74,2.24,2555705
3348,25,55705,Olney Springs,2012,347,347,0,2.53,156,137,19,12.26,2.22,2555705
3349,25,55705,Olney Springs,2013,344,344,0,2.52,156,136,20,12.61,2.21,2555705
3350,25,55705,Olney Springs,2014,340,340,0,2.51,156,135,21,13.26,2.18,2555705
3351,25,55705,Olney Springs,2015,334,334,0,2.5,156,134,22,14.35,2.14,2555705
3352,25,55705,Olney Springs,2016,329,329,0,2.49,156,132,24,15.27,2.11,2555705
3353,25,55705,Olney Springs,2017,324,324,0,2.48,156,131,25,16.11,2.08,2555705
3354,25,55705,Olney Springs,2018,320,320,0,2.47,156,130,26,16.89,2.05,2555705
3355,25,55705,Olney Springs,2019,317,317,0,2.46,156,129,27,17.31,2.03,2555705
3356,25,55705,Olney Springs,2020,313,313,0,2.43,155,129,26,16.77,2.02,2555705
3357,25,55705,Olney Springs,2021,322,322,0,2.5,155,129,26,16.77,2.08,2555705
3358,25,55705,Olney Springs,2022,316,316,0,2.45,155,129,26,16.77,2.04,2555705
3359,25,55705,Olney Springs,2023,302,302,0,2.34,155,129,26,16.77,1.95,2555705
3360,25,55705,Olney Springs,2024,303,303,0,2.35,155,129,26,16.77,1.95,2555705
3361,113,55870,Ophir,2010,180,180,0,2.33,84,77,7,8.22,2.14,11355870
3362,113,55870,Ophir,2011,207,207,0,2.68,84,77,7,7.86,2.46,11355870
3363,113,55870,Ophir,2012,207,207,0,2.68,84,77,7,8.05,2.46,11355870
3364,113,55870,Ophir,2013,207,207,0,2.68,84,77,7,8.24,2.46,11355870
3365,113,55870,Ophir,2014,209,209,0,2.69,85,78,7,8.45,2.46,11355870
3366,113,55870,Ophir,2015,209,209,0,2.69,85,78,7,8.7,2.46,11355870
3367,113,55870,Ophir,2016,208,208,0,2.69,85,77,8,8.92,2.45,11355870
3368,113,55870,Ophir,2017,208,208,0,2.69,85,77,8,9.15,2.45,11355870
3369,113,55870,Ophir,2018,207,207,0,2.69,85,77,8,9.4,2.44,11355870
3370,113,55870,Ophir,2019,195,195,0,2.71,80,72,8,10,2.44,11355870
3371,113,55870,Ophir,2020,196,196,0,2.68,81,73,8,9.88,2.42,11355870
3372,113,55870,Ophir,2021,198,198,0,2.68,82,74,8,9.76,2.41,11355870
3373,113,55870,Ophir,2022,197,197,0,2.63,83,75,8,9.64,2.37,11355870
3374,113,55870,Ophir,2023,191,191,0,2.55,83,75,8,9.64,2.3,11355870
3375,113,55870,Ophir,2024,188,188,0,2.51,83,75,8,9.64,2.27,11355870
3376,29,55980,Orchard City,2010,3114,3059,55,2.34,1418,1306,112,7.9,2.16,2955980
3377,29,55980,Orchard City,2011,3085,3029,56,2.34,1419,1295,124,8.71,2.13,2955980
3378,29,55980,Orchard City,2012,3085,3027,57,2.33,1422,1297,125,8.79,2.13,2955980
3379,29,55980,Orchard City,2013,3081,3021,60,2.33,1421,1296,125,8.76,2.13,2955980
3380,29,55980,Orchard City,2014,3048,2988,60,2.33,1424,1284,140,9.8,2.1,2955980
3381,29,55980,Orchard City,2015,3032,2971,61,2.32,1424,1279,145,10.16,2.09,2955980
3382,29,55980,Orchard City,2016,3062,2999,62,2.32,1427,1294,133,9.33,2.1,2955980
3383,29,55980,Orchard City,2017,3078,3014,63,2.31,1432,1303,129,9.03,2.1,2955980
3384,29,55980,Orchard City,2018,3122,3057,65,2.31,1447,1323,124,8.54,2.11,2955980
3385,29,55980,Orchard City,2019,3142,3076,66,2.31,1455,1334,121,8.32,2.11,2955980
3386,29,55980,Orchard City,2020,3153,3100,53,2.3,1469,1345,124,8.44,2.11,2955980
3387,29,55980,Orchard City,2021,3204,3151,53,2.33,1478,1353,125,8.46,2.13,2955980
3388,29,55980,Orchard City,2022,3241,3189,52,2.33,1498,1371,127,8.48,2.13,2955980
3389,29,55980,Orchard City,2023,3293,3253,40,2.36,1509,1381,128,8.48,2.16,2955980
3390,29,55980,Orchard City,2024,3304,3273,31,2.36,1515,1387,128,8.45,2.16,2955980
3391,25,56145,Ordway,2010,1085,1050,35,2.44,517,430,87,16.85,2.03,2556145
3392,25,56145,Ordway,2011,1095,1059,36,2.33,518,454,64,12.26,2.04,2556145
3393,25,56145,Ordway,2012,1095,1054,41,2.32,518,454,64,12.32,2.03,2556145
3394,25,56145,Ordway,2013,1094,1051,43,2.31,518,455,63,12.18,2.03,2556145
3395,25,56145,Ordway,2014,1083,1045,38,2.3,518,454,64,12.32,2.02,2556145
3396,25,56145,Ordway,2015,1072,1035,37,2.29,518,452,66,12.8,2,2556145
3397,25,56145,Ordway,2016,1071,1027,44,2.28,518,450,68,13.09,1.98,2556145
3398,25,56145,Ordway,2017,1055,1020,35,2.27,518,449,69,13.26,1.97,2556145
3399,25,56145,Ordway,2018,1050,1015,35,2.26,518,449,69,13.34,1.96,2556145
3400,25,56145,Ordway,2019,1047,1012,35,2.25,518,449,69,13.32,1.95,2556145
3401,25,56145,Ordway,2020,1058,1014,44,2.22,518,456,62,11.97,1.96,2556145
3402,25,56145,Ordway,2021,1101,1062,39,2.29,526,463,63,11.98,2.02,2556145
3403,25,56145,Ordway,2022,1102,1062,40,2.25,537,473,64,11.92,1.98,2556145
3404,25,56145,Ordway,2023,1092,1046,46,2.15,553,487,66,11.93,1.89,2556145
3405,25,56145,Ordway,2024,1096,1050,46,2.16,553,487,66,11.93,1.9,2556145
3406,121,56365,Otis,2010,458,458,0,2.55,228,179,49,21.37,2.01,12156365
3407,121,56365,Otis,2011,477,477,0,2.38,229,200,29,12.52,2.08,12156365
3408,121,56365,Otis,2012,480,480,0,2.4,229,200,29,12.8,2.1,12156365
3409,121,56365,Otis,2013,484,484,0,2.43,229,199,30,12.97,2.11,12156365
3410,121,56365,Otis,2014,487,487,0,2.45,229,199,30,13.2,2.13,12156365
3411,121,56365,Otis,2015,490,490,0,2.48,229,198,31,13.56,2.14,12156365
3412,121,56365,Otis,2016,494,494,0,2.5,230,198,32,13.98,2.15,12156365
3413,121,56365,Otis,2017,499,499,0,2.52,231,198,33,14.4,2.16,12156365
3414,121,56365,Otis,2018,503,503,0,2.55,232,198,34,14.78,2.17,12156365
3415,121,56365,Otis,2019,506,506,0,2.57,233,197,36,15.45,2.17,12156365
3416,121,56365,Otis,2020,511,511,0,2.59,234,197,37,15.81,2.18,12156365
3417,121,56365,Otis,2021,517,517,0,2.61,235,198,37,15.74,2.2,12156365
3418,121,56365,Otis,2022,514,514,0,2.6,235,198,37,15.74,2.19,12156365
3419,121,56365,Otis,2023,514,514,0,2.6,235,198,37,15.74,2.19,12156365
3420,121,56365,Otis,2024,502,502,0,2.55,234,197,37,15.81,2.15,12156365
3421,91,56420,Ouray,2010,1003,1003,0,2.19,802,458,344,42.89,1.25,9156420
3422,91,56420,Ouray,2011,970,970,0,2.18,795,444,351,44.13,1.22,9156420
3423,91,56420,Ouray,2012,974,974,0,2.18,787,448,339,43.12,1.24,9156420
3424,91,56420,Ouray,2013,966,966,0,2.17,779,445,334,42.82,1.24,9156420
3425,91,56420,Ouray,2014,947,947,0,2.16,771,438,333,43.17,1.23,9156420
3426,91,56420,Ouray,2015,928,928,0,2.15,763,431,332,43.51,1.22,9156420
3427,91,56420,Ouray,2016,958,958,0,2.15,756,446,310,40.99,1.27,9156420
3428,91,56420,Ouray,2017,937,937,0,2.14,756,438,318,42.06,1.24,9156420
3429,91,56420,Ouray,2018,902,902,0,2.13,750,423,327,43.57,1.2,9156420
3430,91,56420,Ouray,2019,923,923,0,2.12,752,435,317,42.15,1.23,9156420
3431,91,56420,Ouray,2020,898,898,0,2.11,752,425,327,43.48,1.19,9156420
3432,91,56420,Ouray,2021,923,923,0,2.16,758,428,330,43.54,1.22,9156420
3433,91,56420,Ouray,2022,928,928,0,2.13,772,436,336,43.52,1.2,9156420
3434,91,56420,Ouray,2023,918,918,0,2.09,776,439,337,43.43,1.18,9156420
3435,91,56420,Ouray,2024,910,910,0,2.05,783,443,340,43.42,1.16,9156420
3436,115,56475,Ovid,2010,316,316,0,2.47,162,128,34,21.02,1.95,11556475
3437,115,56475,Ovid,2011,305,305,0,2.26,162,135,27,16.55,1.88,11556475
3438,115,56475,Ovid,2012,302,302,0,2.24,162,135,27,16.84,1.86,11556475
3439,115,56475,Ovid,2013,300,300,0,2.22,163,135,28,17.25,1.84,11556475
3440,115,56475,Ovid,2014,295,295,0,2.2,163,134,29,17.73,1.81,11556475
3441,115,56475,Ovid,2015,292,292,0,2.18,163,133,30,18.12,1.79,11556475
3442,115,56475,Ovid,2016,288,288,0,2.17,163,133,30,18.46,1.77,11556475
3443,115,56475,Ovid,2017,285,285,0,2.15,164,133,31,19.05,1.74,11556475
3444,115,56475,Ovid,2018,280,280,0,2.13,164,132,32,19.67,1.71,11556475
3445,115,56475,Ovid,2019,276,276,0,2.11,164,131,33,20.12,1.68,11556475
3446,115,56475,Ovid,2020,270,270,0,2.08,164,130,34,20.73,1.65,11556475
3447,115,56475,Ovid,2021,263,263,0,2.02,164,130,34,20.73,1.6,11556475
3448,115,56475,Ovid,2022,260,260,0,2,164,130,34,20.73,1.59,11556475
3449,115,56475,Ovid,2023,267,267,0,2.02,167,132,35,20.96,1.6,11556475
3450,115,56475,Ovid,2024,261,261,0,1.98,167,132,35,20.96,1.56,11556475
3451,7,56860,Pagosa Springs,2010,1724,1658,66,2.32,945,715,230,24.34,1.75,756860
3452,7,56860,Pagosa Springs,2011,1700,1636,64,2.33,934,703,231,24.74,1.75,756860
3453,7,56860,Pagosa Springs,2012,1649,1587,62,2.34,929,679,250,26.87,1.71,756860
3454,7,56860,Pagosa Springs,2013,1619,1559,60,2.34,925,665,260,28.09,1.69,756860
3455,7,56860,Pagosa Springs,2014,1601,1543,58,2.35,933,656,277,29.71,1.65,756860
3456,7,56860,Pagosa Springs,2015,1581,1525,56,2.36,933,646,287,30.8,1.63,756860
3457,7,56860,Pagosa Springs,2016,1589,1535,54,2.37,939,648,291,31.02,1.63,756860
3458,7,56860,Pagosa Springs,2017,1593,1541,52,2.38,941,648,293,31.15,1.64,756860
3459,7,56860,Pagosa Springs,2018,1588,1538,50,2.39,946,644,302,31.92,1.63,756860
3460,7,56860,Pagosa Springs,2019,1584,1536,48,2.4,958,641,317,33.09,1.6,756860
3461,7,56860,Pagosa Springs,2020,1577,1533,44,2.41,964,637,327,33.92,1.59,756860
3462,7,56860,Pagosa Springs,2021,1633,1595,38,2.44,990,654,336,33.94,1.61,756860
3463,7,56860,Pagosa Springs,2022,1670,1636,34,2.42,1021,675,346,33.89,1.6,756860
3464,7,56860,Pagosa Springs,2023,1729,1691,38,2.42,1059,700,359,33.9,1.6,756860
3465,7,56860,Pagosa Springs,2024,1748,1709,39,2.38,1088,719,369,33.92,1.57,756860
3466,77,56970,Palisade,2010,2721,2606,115,2.21,1278,1178,100,7.82,2.04,7756970
3467,77,56970,Palisade,2011,2715,2603,113,2.2,1278,1183,95,7.47,2.04,7756970
3468,77,56970,Palisade,2012,2715,2604,110,2.19,1285,1190,95,7.42,2.03,7756970
3469,77,56970,Palisade,2013,2694,2586,108,2.18,1287,1187,100,7.75,2.01,7756970
3470,77,56970,Palisade,2014,2674,2568,105,2.17,1284,1186,98,7.66,2,7756970
3471,77,56970,Palisade,2015,2671,2552,119,2.15,1281,1184,97,7.55,1.99,7756970
3472,77,56970,Palisade,2016,2672,2555,117,2.14,1277,1192,85,6.67,2,7756970
3473,77,56970,Palisade,2017,2659,2544,115,2.13,1268,1193,75,5.91,2.01,7756970
3474,77,56970,Palisade,2018,2649,2537,112,2.12,1262,1196,66,5.25,2.01,7756970
3475,77,56970,Palisade,2019,2626,2516,110,2.11,1259,1192,67,5.32,2,7756970
3476,77,56970,Palisade,2020,2563,2487,76,2.1,1256,1187,69,5.5,1.98,7756970
3477,77,56970,Palisade,2021,2568,2509,59,2.09,1271,1201,70,5.5,1.97,7756970
